Protein	Len	3	4	8	11	12	16	LogFoldChange	absolute value logfoldchange	Zstatistic	absolute value z statistic	fdr	FDRup	FDRdown																												
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0005737			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0005794			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0005813			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0005859			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0006941			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0007010			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0007015			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0007030			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0007088			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0008093			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0008307			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0014704			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0030018			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0031430			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
CHOYP_HMCN2.9.12|m.44986	1026	28	3	36	40	46	42	0.677	0.677	4.1815	4.1815	0	0	0.5441	CHOYP_HMCN2.9.12|m.44986	O75147	OBSL1_HUMAN	21.88	617	358	27	333	901	982	1522	0.000001	56.6	1	O75147	OBSL1_HUMAN	reviewed	Obscurin-like protein 1	OBSL1 KIAA0657	Homo sapiens (Human)	1896	actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]	 GO:0034067			cd00063;	PF07679;	3M complex [GO:1990393]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; M band [GO:0031430]; muscle myosin complex [GO:0005859]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; muscle alpha-actinin binding [GO:0051371]; structural constituent of muscle [GO:0008307]; structural molecule activity conferring elasticity [GO:0097493]; actin filament organization [GO:0007015]; cardiac myofibril assembly [GO:0055003]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; microtubule cytoskeleton organization [GO:0000226]; positive regulation of dendrite morphogenesis [GO:0050775]; protein localization to Golgi apparatus [GO:0034067]; regulation of mitotic nuclear division [GO:0007088]; sarcomere organization [GO:0045214]; striated muscle contraction [GO:0006941]; striated muscle myosin thick filament assembly [GO:0071688]
